movement_id,datetime,product_id,warehouse_id,store_id,movement_type,qty
MV002082,2023-06-08 08:00:00,SKU014,WH003,STORE001,TRANSFER_STORE,72
MV002083,2024-03-18 16:00:00,SKU005,WH003,STORE004,TRANSFER_STORE,52
MV002084,2023-06-04 08:00:00,SKU073,WH003,STORE001,TRANSFER_STORE,60
MV002085,2024-05-19 13:00:00,SKU043,WH002,STORE007,TRANSFER_STORE,87
MV002086,2024-04-23 13:00:00,SKU049,WH002,STORE007,TRANSFER_STORE,92
MV002087,2023-08-12 09:00:00,SKU044,WH002,STORE006,INBOUND,35
MV002088,2023-03-19 12:00:00,SKU056,WH001,STORE002,TRANSFER_STORE,55
MV002089,2024-06-02 17:00:00,SKU048,WH001,STORE004,INBOUND,21
MV002090,2023-02-04 12:00:00,SKU030,WH003,STORE003,INBOUND,21
MV002091,2024-02-16 10:00:00,SKU033,WH001,STORE008,TRANSFER_STORE,38
MV002092,2024-05-04 06:00:00,SKU037,WH001,STORE002,INBOUND,70
MV002093,2024-03-29 06:00:00,SKU050,WH002,STORE010,TRANSFER_STORE,50
MV002094,2023-08-01 14:00:00,SKU007,WH002,STORE002,INBOUND,29
MV002095,2024-01-06 06:00:00,SKU067,WH003,STORE001,TRANSFER_STORE,55
MV002096,2023-09-01 12:00:00,SKU043,WH002,STORE009,RETURNS,39
MV002097,2023-02-05 11:00:00,SKU040,WH002,STORE003,INBOUND,48
MV002098,2024-09-21 11:00:00,SKU032,WH001,STORE008,TRANSFER_STORE,49
MV002099,2023-06-23 15:00:00,SKU055,WH003,STORE007,TRANSFER_STORE,60
MV002100,2024-05-30 18:00:00,SKU077,WH001,STORE001,INBOUND,11
MV002101,2023-11-08 08:00:00,SKU076,WH003,STORE006,TRANSFER_STORE,99
MV002102,2024-10-07 10:00:00,SKU009,WH003,STORE008,INBOUND,74
MV002103,2023-03-28 17:00:00,SKU009,WH002,STORE006,INBOUND,37
MV002104,2023-02-08 16:00:00,SKU064,WH001,STORE009,TRANSFER_STORE,60
MV002105,2024-04-29 18:00:00,SKU045,WH001,STORE010,INBOUND,17
MV002106,2024-12-26 10:00:00,SKU061,WH002,STORE003,TRANSFER_STORE,40
MV002107,2023-02-24 08:00:00,SKU070,WH003,STORE006,INBOUND,48
MV002108,2024-05-22 10:00:00,SKU038,WH003,STORE010,INBOUND,69
MV002109,2023-01-19 16:00:00,SKU075,WH003,STORE004,INBOUND,92
MV002110,2024-10-25 12:00:00,SKU046,WH003,STORE010,TRANSFER_STORE,86
MV002111,2024-04-29 18:00:00,SKU070,WH002,STORE003,TRANSFER_STORE,25
MV002112,2024-01-11 14:00:00,SKU064,WH003,STORE008,TRANSFER_STORE,32
MV002113,2023-06-21 12:00:00,SKU035,WH001,STORE007,TRANSFER_STORE,20
MV002114,2024-04-09 12:00:00,SKU012,WH003,STORE007,TRANSFER_STORE,97
MV002115,2023-05-22 11:00:00,SKU048,WH003,STORE005,TRANSFER_STORE,63
MV002116,2024-08-05 06:00:00,SKU063,WH003,STORE001,RETURNS,83
MV002117,2024-03-16 08:00:00,SKU045,WH002,STORE006,TRANSFER_STORE,78
MV002118,2023-01-15 06:00:00,SKU006,WH003,STORE006,RETURNS,21
MV002119,2023-09-08 17:00:00,SKU045,WH002,STORE003,TRANSFER_STORE,45
MV002120,2024-02-19 09:00:00,SKU032,WH001,STORE005,TRANSFER_STORE,66
MV002121,2024-06-04 16:00:00,SKU068,WH003,STORE009,TRANSFER_STORE,35
MV002122,2024-01-01 16:00:00,SKU003,WH003,STORE007,TRANSFER_STORE,89
MV002123,2024-02-18 18:00:00,SKU002,WH001,STORE008,TRANSFER_STORE,75
MV002124,2023-09-26 12:00:00,SKU020,WH003,STORE009,TRANSFER_STORE,99
MV002125,2023-03-14 10:00:00,SKU039,WH003,STORE006,TRANSFER_STORE,13
MV002126,2024-08-10 13:00:00,SKU012,WH002,STORE005,TRANSFER_STORE,25
MV002127,2023-10-01 11:00:00,SKU061,WH002,STORE010,RETURNS,31
MV002128,2024-09-01 13:00:00,SKU036,WH001,STORE005,INBOUND,73
MV002129,2024-10-23 15:00:00,SKU009,WH002,STORE005,TRANSFER_STORE,79
MV002130,2023-08-02 07:00:00,SKU044,WH002,STORE004,INBOUND,20
MV002131,2024-06-19 09:00:00,SKU075,WH001,STORE002,INBOUND,51
MV002132,2024-08-24 17:00:00,SKU053,WH001,STORE007,RETURNS,94
MV002133,2024-08-07 16:00:00,SKU030,WH003,STORE007,TRANSFER_STORE,99
MV002134,2024-05-11 17:00:00,SKU066,WH003,STORE008,TRANSFER_STORE,48
MV002135,2024-08-11 14:00:00,SKU038,WH003,STORE008,TRANSFER_STORE,56
MV002136,2024-12-26 10:00:00,SKU038,WH003,STORE008,TRANSFER_STORE,31
MV002137,2024-09-04 18:00:00,SKU033,WH002,STORE009,INBOUND,39
MV002138,2023-03-21 10:00:00,SKU071,WH002,STORE006,INBOUND,39
MV002139,2024-09-05 17:00:00,SKU055,WH001,STORE004,TRANSFER_STORE,42
MV002140,2024-06-02 12:00:00,SKU076,WH001,STORE002,INBOUND,39
MV002141,2023-02-05 15:00:00,SKU023,WH002,STORE005,INBOUND,46
MV002142,2024-09-27 11:00:00,SKU070,WH003,STORE006,TRANSFER_STORE,62
MV002143,2023-11-18 06:00:00,SKU014,WH003,STORE007,TRANSFER_STORE,39
MV002144,2023-10-16 15:00:00,SKU049,WH003,STORE006,INBOUND,35
MV002145,2024-12-20 18:00:00,SKU045,WH003,STORE004,TRANSFER_STORE,15
MV002146,2024-11-08 09:00:00,SKU077,WH001,STORE004,TRANSFER_STORE,63
MV002147,2023-05-27 12:00:00,SKU027,WH002,STORE007,INBOUND,65
MV002148,2024-03-22 10:00:00,SKU075,WH001,STORE001,TRANSFER_STORE,13
MV002149,2023-08-10 08:00:00,SKU067,WH002,STORE003,TRANSFER_STORE,88
MV002150,2023-05-15 17:00:00,SKU049,WH003,STORE010,TRANSFER_STORE,45
MV002151,2023-08-16 15:00:00,SKU002,WH001,STORE002,RETURNS,72
MV002152,2023-09-21 12:00:00,SKU060,WH002,STORE002,INBOUND,12
MV002153,2023-04-14 08:00:00,SKU066,WH002,STORE007,TRANSFER_STORE,66
MV002154,2023-04-14 08:00:00,SKU059,WH002,STORE005,TRANSFER_STORE,89
MV002155,2024-07-15 15:00:00,SKU060,WH002,STORE003,INBOUND,25
MV002156,2024-12-21 14:00:00,SKU022,WH003,STORE009,INBOUND,49
MV002157,2024-10-28 07:00:00,SKU046,WH003,STORE009,TRANSFER_STORE,62
MV002158,2024-11-07 07:00:00,SKU053,WH002,STORE003,INBOUND,15
MV002159,2023-12-04 15:00:00,SKU019,WH002,STORE002,TRANSFER_STORE,30
MV002160,2023-10-23 14:00:00,SKU049,WH002,STORE003,TRANSFER_STORE,86
MV002161,2023-12-14 09:00:00,SKU080,WH003,STORE009,TRANSFER_STORE,18
MV002162,2023-09-15 06:00:00,SKU017,WH001,STORE008,TRANSFER_STORE,72
MV002163,2023-01-05 17:00:00,SKU027,WH002,STORE003,INBOUND,52
MV002164,2023-03-16 08:00:00,SKU019,WH001,STORE004,TRANSFER_STORE,81
MV002165,2024-12-02 13:00:00,SKU030,WH003,STORE005,RETURNS,37
MV002166,2024-03-23 17:00:00,SKU078,WH003,STORE004,INBOUND,54
MV002167,2024-12-16 08:00:00,SKU046,WH003,STORE002,TRANSFER_STORE,67
MV002168,2023-05-21 09:00:00,SKU064,WH003,STORE009,INBOUND,92
MV002169,2024-08-28 14:00:00,SKU032,WH003,STORE002,TRANSFER_STORE,38
MV002170,2024-12-21 10:00:00,SKU053,WH001,STORE005,TRANSFER_STORE,63
MV002171,2024-05-24 10:00:00,SKU023,WH001,STORE009,RETURNS,66
MV002172,2023-06-26 16:00:00,SKU036,WH001,STORE008,TRANSFER_STORE,42
MV002173,2023-06-15 11:00:00,SKU010,WH001,STORE001,TRANSFER_STORE,79
MV002174,2024-02-12 17:00:00,SKU059,WH002,STORE003,INBOUND,73
MV002175,2024-04-17 17:00:00,SKU029,WH003,STORE010,TRANSFER_STORE,13
MV002176,2024-05-31 17:00:00,SKU011,WH001,STORE009,TRANSFER_STORE,25
MV002177,2024-05-18 07:00:00,SKU038,WH001,STORE003,TRANSFER_STORE,12
MV002178,2024-06-09 18:00:00,SKU079,WH002,STORE004,TRANSFER_STORE,98
MV002179,2024-05-28 14:00:00,SKU032,WH002,STORE003,RETURNS,72
MV002180,2023-05-25 08:00:00,SKU052,WH003,STORE007,INBOUND,90
MV002181,2023-07-29 13:00:00,SKU001,WH003,STORE009,INBOUND,31
MV002182,2024-06-22 16:00:00,SKU014,WH002,STORE004,RETURNS,91
MV002183,2024-07-13 16:00:00,SKU003,WH002,STORE009,TRANSFER_STORE,27
MV002184,2024-05-09 06:00:00,SKU030,WH002,STORE002,TRANSFER_STORE,66
MV002185,2023-12-04 16:00:00,SKU031,WH003,STORE002,INBOUND,99
MV002186,2024-07-13 10:00:00,SKU001,WH002,STORE009,INBOUND,34
MV002187,2023-03-11 12:00:00,SKU046,WH001,STORE007,INBOUND,37
MV002188,2024-06-18 06:00:00,SKU014,WH003,STORE005,INBOUND,49
MV002189,2024-01-29 17:00:00,SKU036,WH003,STORE005,TRANSFER_STORE,32
MV002190,2023-03-20 17:00:00,SKU046,WH001,STORE009,TRANSFER_STORE,17
MV002191,2023-07-24 17:00:00,SKU055,WH001,STORE004,TRANSFER_STORE,22
MV002192,2023-09-19 15:00:00,SKU036,WH003,STORE001,INBOUND,53
MV002193,2024-10-19 11:00:00,SKU043,WH003,STORE006,TRANSFER_STORE,56
MV002194,2024-02-15 10:00:00,SKU043,WH002,STORE003,TRANSFER_STORE,19
MV002195,2024-04-23 17:00:00,SKU015,WH002,STORE002,INBOUND,50
MV002196,2024-08-11 15:00:00,SKU038,WH001,STORE004,TRANSFER_STORE,76
MV002197,2024-07-03 10:00:00,SKU044,WH001,STORE009,TRANSFER_STORE,83
MV002198,2024-02-05 06:00:00,SKU055,WH001,STORE008,RETURNS,58
MV002199,2024-11-26 11:00:00,SKU055,WH001,STORE007,INBOUND,73
MV002200,2024-06-11 12:00:00,SKU078,WH002,STORE002,INBOUND,24
MV002201,2024-12-04 13:00:00,SKU058,WH003,STORE001,TRANSFER_STORE,97
MV002202,2024-09-30 10:00:00,SKU057,WH002,STORE007,INBOUND,70
MV002203,2024-08-03 18:00:00,SKU056,WH001,STORE010,TRANSFER_STORE,83
MV002204,2024-02-01 09:00:00,SKU002,WH002,STORE005,RETURNS,61
MV002205,2024-11-25 14:00:00,SKU034,WH001,STORE008,INBOUND,94
MV002206,2023-09-05 06:00:00,SKU049,WH002,STORE005,INBOUND,55
MV002207,2024-09-27 13:00:00,SKU064,WH003,STORE010,INBOUND,68
MV002208,2023-06-07 09:00:00,SKU008,WH001,STORE005,TRANSFER_STORE,57
MV002209,2024-02-09 18:00:00,SKU069,WH002,STORE008,TRANSFER_STORE,48
MV002210,2023-05-03 06:00:00,SKU058,WH001,STORE009,TRANSFER_STORE,51
MV002211,2024-07-10 06:00:00,SKU043,WH003,STORE002,TRANSFER_STORE,60
MV002212,2024-08-10 08:00:00,SKU062,WH001,STORE008,TRANSFER_STORE,59
MV002213,2024-03-03 07:00:00,SKU052,WH003,STORE007,TRANSFER_STORE,75
MV002214,2024-01-29 12:00:00,SKU033,WH002,STORE008,TRANSFER_STORE,50
MV002215,2023-05-16 06:00:00,SKU020,WH003,STORE003,TRANSFER_STORE,67
MV002216,2023-04-12 12:00:00,SKU080,WH001,STORE004,INBOUND,13
MV002217,2023-11-27 11:00:00,SKU059,WH002,STORE007,INBOUND,58
MV002218,2023-11-23 17:00:00,SKU060,WH001,STORE005,INBOUND,12
MV002219,2024-04-05 16:00:00,SKU063,WH001,STORE007,TRANSFER_STORE,41
MV002220,2024-06-02 12:00:00,SKU056,WH002,STORE006,TRANSFER_STORE,56
MV002221,2023-10-12 11:00:00,SKU037,WH003,STORE004,INBOUND,71
MV002222,2024-05-26 16:00:00,SKU060,WH003,STORE002,TRANSFER_STORE,25
MV002223,2024-06-19 12:00:00,SKU051,WH002,STORE006,TRANSFER_STORE,77
MV002224,2023-11-27 11:00:00,SKU029,WH002,STORE006,INBOUND,27
MV002225,2024-01-03 13:00:00,SKU009,WH001,STORE006,TRANSFER_STORE,15
MV002226,2023-12-27 07:00:00,SKU040,WH001,STORE001,TRANSFER_STORE,74
MV002227,2023-06-26 10:00:00,SKU068,WH002,STORE006,INBOUND,89
MV002228,2024-04-26 12:00:00,SKU043,WH002,STORE002,RETURNS,46
MV002229,2023-10-09 06:00:00,SKU076,WH001,STORE010,INBOUND,82
MV002230,2023-01-08 06:00:00,SKU023,WH001,STORE005,TRANSFER_STORE,72
MV002231,2024-01-31 14:00:00,SKU008,WH003,STORE007,RETURNS,90
MV002232,2024-04-02 11:00:00,SKU074,WH002,STORE010,TRANSFER_STORE,68
MV002233,2024-06-17 18:00:00,SKU064,WH001,STORE001,TRANSFER_STORE,43
MV002234,2024-02-29 18:00:00,SKU023,WH003,STORE005,RETURNS,46
MV002235,2024-06-27 08:00:00,SKU056,WH001,STORE009,INBOUND,43
MV002236,2023-10-26 16:00:00,SKU014,WH002,STORE003,INBOUND,54
MV002237,2023-02-28 11:00:00,SKU080,WH003,STORE002,TRANSFER_STORE,10
MV002238,2023-03-15 12:00:00,SKU017,WH001,STORE010,TRANSFER_STORE,62
MV002239,2024-01-27 11:00:00,SKU020,WH002,STORE002,TRANSFER_STORE,71
MV002240,2023-09-19 11:00:00,SKU012,WH002,STORE003,RETURNS,24
MV002241,2023-04-20 08:00:00,SKU073,WH002,STORE001,INBOUND,60
MV002242,2023-06-29 10:00:00,SKU072,WH002,STORE002,TRANSFER_STORE,23
MV002243,2023-11-06 10:00:00,SKU041,WH003,STORE006,RETURNS,68
MV002244,2023-03-12 18:00:00,SKU032,WH001,STORE008,TRANSFER_STORE,61
MV002245,2024-06-08 15:00:00,SKU037,WH001,STORE004,RETURNS,10
MV002246,2024-09-18 13:00:00,SKU018,WH002,STORE002,INBOUND,84
MV002247,2023-10-31 06:00:00,SKU029,WH001,STORE005,RETURNS,26
MV002248,2023-05-28 18:00:00,SKU007,WH002,STORE003,RETURNS,65
MV002249,2023-07-26 09:00:00,SKU040,WH001,STORE005,INBOUND,14
MV002250,2024-06-25 12:00:00,SKU006,WH001,STORE003,TRANSFER_STORE,26
MV002251,2024-07-01 12:00:00,SKU020,WH001,STORE004,TRANSFER_STORE,27
MV002252,2023-01-18 14:00:00,SKU055,WH003,STORE005,INBOUND,98
MV002253,2023-08-27 11:00:00,SKU056,WH002,STORE007,INBOUND,64
MV002254,2024-04-26 06:00:00,SKU073,WH003,STORE002,INBOUND,56
MV002255,2023-03-07 13:00:00,SKU053,WH001,STORE006,TRANSFER_STORE,89
MV002256,2023-01-21 09:00:00,SKU073,WH003,STORE006,TRANSFER_STORE,58
MV002257,2024-02-23 09:00:00,SKU072,WH003,STORE006,RETURNS,32
MV002258,2023-02-16 15:00:00,SKU033,WH003,STORE007,TRANSFER_STORE,30
MV002259,2023-11-02 18:00:00,SKU022,WH001,STORE003,TRANSFER_STORE,38
MV002260,2023-10-02 08:00:00,SKU050,WH003,STORE005,INBOUND,69
MV002261,2023-08-06 14:00:00,SKU027,WH001,STORE009,TRANSFER_STORE,55
MV002262,2024-10-20 12:00:00,SKU048,WH002,STORE009,RETURNS,19
MV002263,2023-03-04 08:00:00,SKU066,WH001,STORE007,TRANSFER_STORE,93
MV002264,2023-02-16 18:00:00,SKU013,WH001,STORE009,TRANSFER_STORE,62
MV002265,2024-12-11 11:00:00,SKU002,WH001,STORE003,TRANSFER_STORE,16
MV002266,2023-02-19 14:00:00,SKU046,WH002,STORE007,TRANSFER_STORE,39
MV002267,2024-09-18 17:00:00,SKU071,WH002,STORE001,TRANSFER_STORE,64
MV002268,2024-07-01 09:00:00,SKU011,WH001,STORE007,INBOUND,74
MV002269,2023-02-01 15:00:00,SKU026,WH001,STORE003,TRANSFER_STORE,30
MV002270,2023-10-12 17:00:00,SKU063,WH002,STORE003,TRANSFER_STORE,16
MV002271,2023-03-12 09:00:00,SKU049,WH002,STORE007,RETURNS,53
MV002272,2023-10-03 16:00:00,SKU063,WH001,STORE008,TRANSFER_STORE,77
MV002273,2024-08-15 06:00:00,SKU021,WH002,STORE004,INBOUND,24
MV002274,2024-08-20 18:00:00,SKU049,WH001,STORE001,INBOUND,11
MV002275,2024-03-19 16:00:00,SKU079,WH001,STORE005,RETURNS,12
MV002276,2023-03-09 15:00:00,SKU080,WH001,STORE010,RETURNS,57
MV002277,2024-05-02 15:00:00,SKU009,WH002,STORE004,INBOUND,77
MV002278,2024-05-11 15:00:00,SKU021,WH002,STORE009,RETURNS,56
MV002279,2024-05-13 08:00:00,SKU053,WH002,STORE003,RETURNS,52
MV002280,2023-10-07 11:00:00,SKU055,WH001,STORE004,TRANSFER_STORE,36
MV002281,2023-06-06 14:00:00,SKU041,WH001,STORE010,TRANSFER_STORE,13
MV002282,2023-10-03 07:00:00,SKU006,WH003,STORE003,TRANSFER_STORE,45
MV002283,2023-08-03 11:00:00,SKU001,WH001,STORE003,TRANSFER_STORE,92
MV002284,2024-02-03 15:00:00,SKU064,WH001,STORE007,INBOUND,89
MV002285,2023-10-04 14:00:00,SKU005,WH003,STORE005,TRANSFER_STORE,61
MV002286,2023-01-14 10:00:00,SKU026,WH001,STORE005,RETURNS,54
MV002287,2023-11-22 06:00:00,SKU001,WH001,STORE004,TRANSFER_STORE,60
MV002288,2024-04-20 09:00:00,SKU001,WH002,STORE010,TRANSFER_STORE,95
MV002289,2023-12-29 18:00:00,SKU038,WH003,STORE008,TRANSFER_STORE,41
MV002290,2024-01-22 18:00:00,SKU041,WH002,STORE001,TRANSFER_STORE,11
MV002291,2024-12-08 13:00:00,SKU028,WH003,STORE009,TRANSFER_STORE,26
MV002292,2023-11-03 14:00:00,SKU005,WH001,STORE009,TRANSFER_STORE,32
MV002293,2023-01-15 15:00:00,SKU021,WH003,STORE005,TRANSFER_STORE,53
MV002294,2023-11-26 13:00:00,SKU063,WH002,STORE001,INBOUND,55
MV002295,2024-10-17 16:00:00,SKU012,WH001,STORE002,INBOUND,21
MV002296,2023-08-17 15:00:00,SKU006,WH002,STORE002,TRANSFER_STORE,63
MV002297,2023-09-15 16:00:00,SKU029,WH003,STORE006,TRANSFER_STORE,22
MV002298,2023-01-20 11:00:00,SKU061,WH003,STORE010,TRANSFER_STORE,83
MV002299,2024-08-21 16:00:00,SKU035,WH003,STORE009,TRANSFER_STORE,77
MV002300,2024-07-15 06:00:00,SKU075,WH002,STORE003,TRANSFER_STORE,80
MV002301,2023-05-24 16:00:00,SKU052,WH001,STORE008,TRANSFER_STORE,75
MV002302,2024-03-18 06:00:00,SKU033,WH001,STORE002,RETURNS,24
MV002303,2023-06-22 17:00:00,SKU025,WH002,STORE005,INBOUND,71
MV002304,2024-09-23 10:00:00,SKU014,WH002,STORE004,RETURNS,82
MV002305,2023-10-04 08:00:00,SKU053,WH002,STORE005,INBOUND,33
MV002306,2024-10-28 18:00:00,SKU061,WH001,STORE004,TRANSFER_STORE,79
MV002307,2023-02-15 18:00:00,SKU013,WH003,STORE001,TRANSFER_STORE,70
MV002308,2023-08-27 07:00:00,SKU015,WH002,STORE001,TRANSFER_STORE,80
MV002309,2023-12-29 14:00:00,SKU055,WH002,STORE006,RETURNS,89
MV002310,2024-09-06 18:00:00,SKU053,WH003,STORE008,INBOUND,90
MV002311,2023-05-24 11:00:00,SKU072,WH001,STORE007,TRANSFER_STORE,81
MV002312,2024-06-17 10:00:00,SKU047,WH002,STORE004,TRANSFER_STORE,12
MV002313,2024-09-17 06:00:00,SKU045,WH002,STORE005,INBOUND,98
MV002314,2024-04-24 09:00:00,SKU075,WH002,STORE008,RETURNS,38
MV002315,2023-11-16 08:00:00,SKU064,WH003,STORE006,TRANSFER_STORE,30
MV002316,2023-02-11 09:00:00,SKU015,WH003,STORE008,RETURNS,63
MV002317,2023-04-09 15:00:00,SKU021,WH003,STORE006,TRANSFER_STORE,15
MV002318,2024-03-26 16:00:00,SKU036,WH003,STORE008,TRANSFER_STORE,96
MV002319,2024-04-15 13:00:00,SKU070,WH001,STORE004,TRANSFER_STORE,20
MV002320,2023-10-20 14:00:00,SKU025,WH003,STORE010,TRANSFER_STORE,79
MV002321,2024-03-23 13:00:00,SKU044,WH002,STORE002,INBOUND,36
MV002322,2024-01-07 15:00:00,SKU001,WH002,STORE003,TRANSFER_STORE,86
MV002323,2024-01-10 07:00:00,SKU042,WH002,STORE005,INBOUND,69
MV002324,2024-11-03 10:00:00,SKU059,WH002,STORE004,TRANSFER_STORE,82
MV002325,2023-03-10 14:00:00,SKU033,WH001,STORE005,INBOUND,81
MV002326,2024-03-11 17:00:00,SKU032,WH001,STORE001,RETURNS,36
MV002327,2023-10-01 16:00:00,SKU066,WH001,STORE001,TRANSFER_STORE,41
MV002328,2024-06-19 17:00:00,SKU025,WH001,STORE002,TRANSFER_STORE,42
MV002329,2023-06-12 09:00:00,SKU040,WH001,STORE002,TRANSFER_STORE,14
MV002330,2023-01-04 14:00:00,SKU058,WH001,STORE008,TRANSFER_STORE,18
MV002331,2024-06-18 18:00:00,SKU075,WH003,STORE010,INBOUND,22
MV002332,2023-05-13 15:00:00,SKU064,WH001,STORE004,TRANSFER_STORE,98
MV002333,2023-11-24 18:00:00,SKU019,WH001,STORE006,RETURNS,15
MV002334,2024-10-18 14:00:00,SKU028,WH002,STORE002,INBOUND,83
MV002335,2024-02-10 17:00:00,SKU074,WH002,STORE001,TRANSFER_STORE,45
MV002336,2024-06-10 18:00:00,SKU080,WH001,STORE007,TRANSFER_STORE,59
MV002337,2023-10-11 07:00:00,SKU042,WH003,STORE004,TRANSFER_STORE,70
MV002338,2024-08-07 12:00:00,SKU050,WH003,STORE004,RETURNS,57
MV002339,2023-06-12 09:00:00,SKU076,WH003,STORE002,TRANSFER_STORE,92
MV002340,2024-10-24 18:00:00,SKU048,WH003,STORE009,INBOUND,20
MV002341,2023-08-14 08:00:00,SKU057,WH001,STORE002,RETURNS,26
MV002342,2024-03-15 06:00:00,SKU009,WH003,STORE005,TRANSFER_STORE,11
MV002343,2024-10-20 11:00:00,SKU030,WH001,STORE006,TRANSFER_STORE,16
MV002344,2024-07-15 12:00:00,SKU018,WH001,STORE003,INBOUND,66
MV002345,2024-09-29 18:00:00,SKU045,WH001,STORE003,RETURNS,40
MV002346,2023-10-14 08:00:00,SKU078,WH001,STORE006,INBOUND,68
MV002347,2024-04-15 12:00:00,SKU066,WH001,STORE005,TRANSFER_STORE,55
MV002348,2024-05-07 10:00:00,SKU011,WH002,STORE005,INBOUND,90
MV002349,2024-06-12 09:00:00,SKU072,WH001,STORE005,RETURNS,88
MV002350,2023-04-12 13:00:00,SKU067,WH001,STORE009,TRANSFER_STORE,16
MV002351,2023-07-17 17:00:00,SKU015,WH001,STORE008,TRANSFER_STORE,23
MV002352,2023-01-03 12:00:00,SKU040,WH002,STORE004,TRANSFER_STORE,18
MV002353,2024-02-17 08:00:00,SKU013,WH002,STORE006,RETURNS,18
MV002354,2024-08-27 09:00:00,SKU080,WH001,STORE005,RETURNS,11
MV002355,2024-11-03 16:00:00,SKU033,WH003,STORE006,TRANSFER_STORE,95
MV002356,2024-11-28 07:00:00,SKU002,WH001,STORE008,TRANSFER_STORE,25
MV002357,2024-01-16 07:00:00,SKU034,WH003,STORE006,TRANSFER_STORE,11
MV002358,2024-06-26 18:00:00,SKU016,WH003,STORE006,TRANSFER_STORE,88
MV002359,2023-04-03 13:00:00,SKU014,WH001,STORE002,TRANSFER_STORE,79
MV002360,2024-07-07 14:00:00,SKU046,WH003,STORE007,TRANSFER_STORE,32
MV002361,2023-06-03 10:00:00,SKU050,WH002,STORE003,RETURNS,37
MV002362,2023-05-31 12:00:00,SKU005,WH001,STORE007,INBOUND,52
MV002363,2024-01-06 11:00:00,SKU043,WH002,STORE005,TRANSFER_STORE,72
MV002364,2024-07-30 10:00:00,SKU018,WH002,STORE004,TRANSFER_STORE,26
MV002365,2024-02-29 15:00:00,SKU048,WH001,STORE010,TRANSFER_STORE,45
MV002366,2024-07-15 15:00:00,SKU064,WH001,STORE001,INBOUND,28
MV002367,2023-01-24 12:00:00,SKU026,WH001,STORE008,TRANSFER_STORE,14
MV002368,2023-06-06 09:00:00,SKU074,WH002,STORE002,TRANSFER_STORE,32
MV002369,2023-05-17 13:00:00,SKU070,WH001,STORE010,TRANSFER_STORE,28
MV002370,2023-05-28 09:00:00,SKU014,WH002,STORE008,TRANSFER_STORE,10
MV002371,2024-10-31 13:00:00,SKU066,WH003,STORE007,TRANSFER_STORE,36
MV002372,2023-05-02 13:00:00,SKU061,WH001,STORE003,TRANSFER_STORE,52
MV002373,2024-10-01 14:00:00,SKU073,WH002,STORE007,RETURNS,34
MV002374,2024-08-16 06:00:00,SKU077,WH001,STORE001,TRANSFER_STORE,63
MV002375,2023-06-05 08:00:00,SKU021,WH002,STORE005,TRANSFER_STORE,15
MV002376,2023-08-22 13:00:00,SKU055,WH002,STORE002,TRANSFER_STORE,90
MV002377,2024-11-26 15:00:00,SKU002,WH003,STORE002,TRANSFER_STORE,85
MV002378,2023-02-27 06:00:00,SKU003,WH001,STORE003,TRANSFER_STORE,34
MV002379,2024-12-26 18:00:00,SKU013,WH002,STORE007,TRANSFER_STORE,83
MV002380,2024-03-14 11:00:00,SKU021,WH001,STORE002,TRANSFER_STORE,55
MV002381,2023-10-07 18:00:00,SKU033,WH002,STORE004,TRANSFER_STORE,68
MV002382,2024-07-09 16:00:00,SKU020,WH003,STORE004,INBOUND,64
MV002383,2024-10-15 13:00:00,SKU018,WH002,STORE001,RETURNS,33
MV002384,2023-02-26 16:00:00,SKU038,WH002,STORE007,TRANSFER_STORE,84
MV002385,2024-07-19 10:00:00,SKU025,WH001,STORE004,TRANSFER_STORE,33
MV002386,2024-04-22 13:00:00,SKU038,WH003,STORE001,TRANSFER_STORE,12
MV002387,2024-08-17 11:00:00,SKU015,WH002,STORE003,TRANSFER_STORE,49
MV002388,2024-12-21 10:00:00,SKU029,WH001,STORE008,INBOUND,29
MV002389,2023-03-14 16:00:00,SKU064,WH002,STORE004,INBOUND,96
MV002390,2024-03-31 12:00:00,SKU032,WH001,STORE001,TRANSFER_STORE,78
MV002391,2024-05-23 11:00:00,SKU072,WH003,STORE007,TRANSFER_STORE,86
MV002392,2023-11-18 09:00:00,SKU043,WH003,STORE008,INBOUND,79
MV002393,2024-08-30 14:00:00,SKU013,WH001,STORE005,TRANSFER_STORE,75
MV002394,2023-03-21 14:00:00,SKU078,WH003,STORE009,INBOUND,78
MV002395,2024-07-07 15:00:00,SKU025,WH001,STORE007,TRANSFER_STORE,88
MV002396,2024-12-02 06:00:00,SKU049,WH001,STORE004,TRANSFER_STORE,17
MV002397,2024-04-08 17:00:00,SKU008,WH003,STORE009,INBOUND,64
MV002398,2023-08-04 13:00:00,SKU028,WH003,STORE006,INBOUND,46
MV002399,2024-06-10 07:00:00,SKU011,WH001,STORE008,TRANSFER_STORE,99
MV002400,2023-12-28 15:00:00,SKU055,WH001,STORE002,TRANSFER_STORE,82
MV002401,2023-03-08 11:00:00,SKU010,WH003,STORE005,TRANSFER_STORE,81
MV002402,2024-05-20 15:00:00,SKU059,WH003,STORE003,TRANSFER_STORE,23
MV002403,2023-03-01 14:00:00,SKU065,WH001,STORE005,RETURNS,57
MV002404,2024-08-17 10:00:00,SKU005,WH001,STORE008,TRANSFER_STORE,98
MV002405,2024-01-14 14:00:00,SKU080,WH001,STORE006,INBOUND,76
MV002406,2024-09-15 18:00:00,SKU020,WH003,STORE001,TRANSFER_STORE,41
